time_periods,GridRef,Sp01,Sp02,Sp03,Sp04,Sp05,Sp06,Sp07,Sp08,Sp09,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,geometry
2010-2020,D05,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,"POLYGON ((-6.426853179119796 55.28675610188024, -6.423290731483921 55.3765423044605, -6.265621425180656 55.374406461480156, -6.269539616678262 55.28462735827772, -6.426853179119796 55.28675610188024))"
2010-2020,D10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.288805730631509 54.835709141049705, -6.284995274585927 54.92549581190563, -6.129106220335672 54.923195267760455, -6.13326249062334 54.833416199162784, -6.288805730631509 54.835709141049705))"
2010-2020,D11,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-6.284995274585927 54.92549581190563, -6.28116359720164 55.01528096888047, -6.12492680582601 55.012972788647, -6.129106220335672 54.923195267760455, -6.284995274585927 54.92549581190563))"
2010-2020,D12,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,"POLYGON ((-6.28116359720164 55.01528096888047, -6.27731053728037 55.10506461215082, -6.1207240713261 55.10274876173375, -6.12492680582601 55.012972788647, -6.28116359720164 55.01528096888047))"
2010-2020,D13,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,"POLYGON ((-6.27731053728037 55.10506461215082, -6.273435931957026 55.194846741891965, -6.116497839250696 55.19252318692812, -6.1207240713261 55.10274876173375, -6.27731053728037 55.10506461215082))"
2010-2020,D14,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"POLYGON ((-6.273435931957026 55.194846741891965, -6.269539616678262 55.28462735827772, -6.112247930174161 55.28229606413316, -6.116497839250696 55.19252318692812, -6.273435931957026 55.194846741891965))"
2010-2020,D15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.269539616678262 55.28462735827772, -6.265621425180656 55.374406461480156, -6.107974162806702 55.37206739324748, -6.112247930174161 55.28229606413316, -6.269539616678262 55.28462735827772))"
2010-2020,D20,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.13326249062334 54.833416199162784, -6.129106220335672 54.923195267760455, -5.973240310015877 54.92069490405497, -5.97774222057512 54.8309240971218, -6.13326249062334 54.833416199162784))"
2010-2020,D21,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-6.129106220335672 54.923195267760455, -6.12492680582601 55.012972788647, -5.968713334145235 55.01046412652265, -5.973240310015877 54.92069490405497, -6.129106220335672 54.923195267760455))"
2010-2020,D22,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"POLYGON ((-6.12492680582601 55.012972788647, -6.1207240713261 55.10274876173375, -5.964161102648024 55.10023176414811, -5.968713334145235 55.01046412652265, -6.12492680582601 55.012972788647))"
2010-2020,D23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"POLYGON ((-6.1207240713261 55.10274876173375, -6.116497839250696 55.19252318692812, -5.9595834232422344 55.189997816547724, -5.964161102648024 55.10023176414811, -6.1207240713261 55.10274876173375))"
2010-2020,D24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-6.116497839250696 55.19252318692812, -6.112247930174161 55.28229606413316, -5.954980101653693 55.27976228333057, -5.9595834232422344 55.189997816547724, -6.116497839250696 55.19252318692812))"
2010-2020,D30,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,"POLYGON ((-5.97774222057512 54.8309240971218, -5.973240310015877 54.92069490405497, -5.817399464691409 54.91799478828762, -5.822246827153062 54.82823290195779, -5.97774222057512 54.8309240971218))"
2010-2020,D31,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,"POLYGON ((-5.973240310015877 54.92069490405497, -5.968713334145235 55.01046412652265, -5.812525117770799 55.00775505047781, -5.817399464691409 54.91799478828762, -5.973240310015877 54.92069490405497))"
2010-2020,D40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-5.822246827153062 54.82823290195779, -5.817399464691409 54.91799478828762, -5.661585603485362 54.915094993328445, -5.666778215106145 54.82534268603636, -5.822246827153062 54.82823290195779))"
2010-2020,F50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.284322234153809 53.927714312361545, -10.289238979152277 54.017483162706384, -10.136793828034447 54.02028995581852, -10.132203926189028 53.93051192999438, -10.284322234153809 53.927714312361545))"
2010-2020,F60,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,"POLYGON ((-10.132203926189028 53.93051192999438, -10.136793828034447 54.02028995581852, -9.984323619052967 54.02290352704296, -9.980060743679159 53.93311695622276, -10.132203926189028 53.93051192999438))"
2010-2020,F61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"POLYGON ((-10.136793828034447 54.02028995581852, -10.141408788054939 54.110066363654354, -9.988609770866235 54.11268851662311, -9.984323619052967 54.02290352704296, -10.136793828034447 54.02028995581852))"
2010-2020,F62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.141408788054939 54.110066363654354, -10.146048991416206 54.199841152897584, -9.992919371158235 54.202471924640214, -9.988609770866235 54.11268851662311, -10.141408788054939 54.110066363654354))"
2010-2020,F63,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.146048991416206 54.199841152897584, -10.15071462515035 54.28961432293659, -9.997252593702811 54.29225375076686, -9.992919371158235 54.202471924640214, -10.146048991416206 54.199841152897584))"
2010-2020,F64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-10.15071462515035 54.28961432293659, -10.155405878179309 54.379385873152316, -10.001609614030174 54.38203399467088, -9.997252593702811 54.29225375076686, -10.15071462515035 54.28961432293659))"
2010-2020,F70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.980060743679159 53.93311695622276, -9.984323619052967 54.02290352704296, -9.83183013392188 54.02532380830854, -9.827894455342284 53.93552932343446, -9.980060743679159 53.93311695622276))"
2010-2020,F71,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,"POLYGON ((-9.984323619052967 54.02290352704296, -9.988609770866235 54.11268851662311, -9.83578730549223 54.11511674598679, -9.83183013392188 54.02532380830854, -9.984323619052967 54.02290352704296))"
2010-2020,F72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.988609770866235 54.11268851662311, -9.992919371158235 54.202471924640214, -9.839766128944726 54.2049081364069, -9.83578730549223 54.11511674598679, -9.988609770866235 54.11268851662311))"
2010-2020,F73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.992919371158235 54.202471924640214, -9.997252593702811 54.29225375076686, -9.84376676477319 54.29469797950477, -9.839766128944726 54.2049081364069, -9.992919371158235 54.202471924640214))"
2010-2020,F74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.997252593702811 54.29225375076686, -10.001609614030174 54.38203399467088, -9.847789375094022 54.3844862752142, -9.84376676477319 54.29469797950477, -9.997252593702811 54.29225375076686))"
2010-2020,F80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.827894455342284 53.93552932343446, -9.83183013392188 54.02532380830854, -9.67931515606828 54.027550736560514, -9.675706831588405 53.93774896899994, -9.827894455342284 53.93552932343446))"
2010-2020,F81,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"POLYGON ((-9.83183013392188 54.02532380830854, -9.83578730549223 54.11511674598679, -9.682943188507616 54.11735098826144, -9.67931515606828 54.027550736560514, -9.83183013392188 54.02532380830854))"
2010-2020,F82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.83578730549223 54.11511674598679, -9.839766128944726 54.2049081364069, -9.686591074630108 54.20714972428039, -9.682943188507616 54.11735098826144, -9.83578730549223 54.11511674598679))"
2010-2020,F83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.839766128944726 54.2049081364069, -9.84376676477319 54.29469797950477, -9.69025896162947 54.29694694479574, -9.686591074630108 54.20714972428039, -9.839766128944726 54.2049081364069))"
2010-2020,F84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.84376676477319 54.29469797950477, -9.847789375094022 54.3844862752142, -9.693946998187844 54.38674264998614, -9.69025896162947 54.29694694479574, -9.84376676477319 54.29469797950477))"
2010-2020,F90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.675706831588405 53.93774896899994, -9.67931515606828 54.027550736560514, -9.526780470501784 54.02958425376626, -9.523499644390544 53.939775835277935, -9.675706831588405 53.93774896899994))"
2010-2020,F91,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.67931515606828 54.027550736560514, -9.682943188507616 54.11735098826144, -9.530079218089412 54.11939118501924, -9.526780470501784 54.02958425376626, -9.67931515606828 54.027550736560514))"
2010-2020,F92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.682943188507616 54.11735098826144, -9.686591074630108 54.20714972428039, -9.53339601969128 54.20919662943405, -9.530079218089412 54.11939118501924, -9.682943188507616 54.11735098826144))"
2010-2020,F93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.686591074630108 54.20714972428039, -9.69025896162947 54.29694694479574, -9.536731009182493 54.29900058741043, -9.53339601969128 54.20919662943405, -9.686591074630108 54.20714972428039))"
2010-2020,F94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.69025896162947 54.29694694479574, -9.693946998187844 54.38674264998614, -9.540084321792225 54.38880305935088, -9.536731009182493 54.29900058741043, -9.69025896162947 54.29694694479574))"
2010-2020,G00,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"POLYGON ((-9.523499644390544 53.939775835277935, -9.526780470501784 54.02958425376626, -9.37422786368373 54.03142430692033, -9.371274667155536 53.94160986962073, -9.523499644390544 53.939775835277935))"
2010-2020,G01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-9.526780470501784 54.02958425376626, -9.530079218089412 54.11939118501924, -9.377197193884571 54.12123728289388, -9.37422786368373 54.03142430692033, -9.526780470501784 54.02958425376626))"
2010-2020,G02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-9.530079218089412 54.11939118501924, -9.53339601969128 54.20919662943405, -9.380182777093488 54.21104879813708, -9.377197193884571 54.12123728289388, -9.530079218089412 54.11939118501924))"
2010-2020,G03,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"POLYGON ((-9.53339601969128 54.20919662943405, -9.536731009182493 54.29900058741043, -9.383184733850202 54.300858853250254, -9.380182777093488 54.21104879813708, -9.53339601969128 54.20919662943405))"
2010-2020,G04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.536731009182493 54.29900058741043, -9.540084321792225 54.38880305935088, -9.386203185913871 54.39066744883843, -9.383184733850202 54.300858853250254, -9.536731009182493 54.29900058741043))"
2010-2020,G10,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"POLYGON ((-9.371274667155536 53.94160986962073, -9.37422786368373 54.03142430692033, -9.221659123396108 54.03307084804943, -9.219033674594547 53.94325102437863, -9.371274667155536 53.94160986962073))"
2010-2020,G11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.37422786368373 54.03142430692033, -9.377197193884571 54.12123728289388, -9.224298916877215 54.12288923358524, -9.221659123396108 54.03307084804943, -9.37422786368373 54.03142430692033))"
2010-2020,G12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"POLYGON ((-9.377197193884571 54.12123728289388, -9.380182777093488 54.21104879813708, -9.226953161155963 54.21270618175951, -9.224298916877215 54.12288923358524, -9.377197193884571 54.12123728289388))"
2010-2020,G13,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"POLYGON ((-9.380182777093488 54.21104879813708, -9.383184733850202 54.300858853250254, -9.229621963421568 54.302521693352176, -9.226953161155963 54.21270618175951, -9.380182777093488 54.21104879813708))"
2010-2020,G14,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.383184733850202 54.300858853250254, -9.386203185913871 54.39066744883843, -9.232305431947822 54.392335769149575, -9.229621963421568 54.302521693352176, -9.383184733850202 54.300858853250254))"
2010-2020,G20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-9.219033674594547 53.94325102437863, -9.221659123396108 54.03307084804943, -9.069076038610246 54.03452383421658, -9.066778442593407 53.944699256904535, -9.219033674594547 53.94325102437863))"
2010-2020,G21,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"POLYGON ((-9.221659123396108 54.03307084804943, -9.224298916877215 54.12288923358524, -9.071386189255696 54.12434699386379, -9.069076038610246 54.03452383421658, -9.221659123396108 54.03307084804943))"
2010-2020,G22,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-9.224298916877215 54.12288923358524, -9.226953161155963 54.21270618175951, -9.073708987417291 54.21416873677653, -9.071386189255696 54.12434699386379, -9.224298916877215 54.12288923358524))"
2010-2020,G23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-9.226953161155963 54.21270618175951, -9.229621963421568 54.302521693352176, -9.076044526920283 54.303989063893304, -9.073708987417291 54.21416873677653, -9.226953161155963 54.21270618175951))"
2010-2020,G30,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"POLYGON ((-9.066778442593407 53.944699256904535, -9.069076038610246 54.03452383421658, -8.916480399355223 54.03578322752507, -8.914510748082652 53.9459545295575, -9.066778442593407 53.944699256904535))"
2010-2020,G31,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-9.069076038610246 54.03452383421658, -9.071386189255696 54.12434699386379, -8.91846081427941 54.125610525574565, -8.916480399355223 54.03578322752507, -9.069076038610246 54.03452383421658))"
2010-2020,G32,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,"POLYGON ((-9.071386189255696 54.12434699386379, -9.073708987417291 54.21416873677653, -8.920452072500568 54.21543642477253, -8.91846081427941 54.125610525574565, -9.071386189255696 54.12434699386379))"
2010-2020,G33,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-9.073708987417291 54.21416873677653, -9.076044526920283 54.303989063893304, -8.922454254468187 54.30526092619484, -8.920452072500568 54.21543642477253, -9.073708987417291 54.21416873677653))"
2010-2020,G40,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-8.914510748082652 53.9459545295575, -8.916480399355223 54.03578322752507, -8.76387399658619 54.03684899512178, -8.762232368907434 53.947016809706255, -8.914510748082652 53.9459545295575))"
2010-2020,G41,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"POLYGON ((-8.916480399355223 54.03578322752507, -8.91846081427941 54.125610525574565, -8.765524596145402 54.12667979564061, -8.76387399658619 54.03684899512178, -8.916480399355223 54.03578322752507))"
2010-2020,G42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-8.91846081427941 54.125610525574565, -8.920452072500568 54.21543642477253, -8.767184233978302 54.21650921244447, -8.765524596145402 54.12667979564061, -8.91846081427941 54.125610525574565))"
2010-2020,G43,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-8.920452072500568 54.21543642477253, -8.922454254468187 54.30526092619484, -8.76885297714851 54.306337246725576, -8.767184233978302 54.21650921244447, -8.920452072500568 54.21543642477253))"
2010-2020,G47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-8.928527159620133 54.5747260547067, -8.930573857508257 54.66454497597139, -8.775620368415188 54.66563558283488, -8.773914519553442 54.57581306651259, -8.928527159620133 54.5747260547067))"
2010-2020,G48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-8.930573857508257 54.66454497597139, -8.932631893811529 54.754362504978765, -8.77733566828811 54.75545672275241, -8.775620368415188 54.66563558283488, -8.930573857508257 54.66454497597139))"
2010-2020,G50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-8.762232368907434 53.947016809706255, -8.76387399658619 54.03684899512178, -8.611258622052405 54.03772110920026, -8.609945083697227 53.94788606973206, -8.762232368907434 53.947016809706255))"
2010-2020,G51,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-8.76387399658619 54.03684899512178, -8.765524596145402 54.12667979564061, -8.612579339854804 54.12755477606591, -8.611258622052405 54.03772110920026, -8.76387399658619 54.03684899512178))"
2010-2020,G52,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"POLYGON ((-8.765524596145402 54.12667979564061, -8.767184233978302 54.21650921244447, -8.6139072902372 54.217387071605, -8.612579339854804 54.12755477606591, -8.765524596145402 54.12667979564061))"
2010-2020,G53,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-8.767184233978302 54.21650921244447, -8.76885297714851 54.306337246725576, -8.615242526868942 54.307217997105056, -8.6139072902372 54.217387071605, -8.767184233978302 54.21650921244447))"
2010-2020,G54,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"POLYGON ((-8.76885297714851 54.306337246725576, -8.770530893398508 54.39616389968674, -8.616585103962686 54.397047553865036, -8.615242526868942 54.307217997105056, -8.76885297714851 54.306337246725576))"
2010-2020,G55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-8.770530893398508 54.39616389968674, -8.772218051158168 54.4859891725412, -8.61793507628125 54.48687574319539, -8.616585103962686 54.397047553865036, -8.770530893398508 54.39616389968674))"
2010-2020,G57,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((-8.773914519553442 54.57581306651259, -8.775620368415188 54.66563558283488, -8.620657428436731 54.66652802486555, -8.619292499144564 54.57670256641785, -8.773914519553442 54.57581306651259))"
2010-2020,G58,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,"POLYGON ((-8.775620368415188 54.66563558283488, -8.77733566828811 54.75545672275241, -8.62202992061318 54.75635211988294, -8.620657428436731 54.66652802486555, -8.775620368415188 54.66563558283488))"
2010-2020,G59,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,"POLYGON ((-8.77733566828811 54.75545672275241, -8.779060490439852 54.84527648751967, -8.62341003270796 54.84617485282572, -8.62202992061318 54.75635211988294, -8.77733566828811 54.75545672275241))"
2010-2020,G60,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,"POLYGON ((-8.609945083697227 53.94788606973206, -8.611258622052405 54.03772110920026, -8.458636068165218 54.038399547003124, -8.457650671735392 53.94856228703121, -8.609945083697227 53.94788606973206))"
2010-2020,G61,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-8.611258622052405 54.03772110920026, -8.612579339854804 54.12755477606591, -8.459626851079118 54.12823544393793, -8.458636068165218 54.038399547003124, -8.611258622052405 54.03772110920026))"
2010-2020,G62,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"POLYGON ((-8.612579339854804 54.12755477606591, -8.6139072902372 54.217387071605, -8.460623060342783 54.218069979185024, -8.459626851079118 54.12823544393793, -8.612579339854804 54.12755477606591))"
2010-2020,G63,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,"POLYGON ((-8.6139072902372 54.217387071605, -8.615242526868942 54.307217997105056, -8.461624736224527 54.30790315410606, -8.460623060342783 54.218069979185024, -8.6139072902372 54.217387071605))"
2010-2020,G64,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"POLYGON ((-8.615242526868942 54.307217997105056, -8.616585103962686 54.397047553865036, -8.462631919400346 54.39773497007484, -8.461624736224527 54.30790315410606, -8.615242526868942 54.307217997105056))"
2010-2020,G65,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,"POLYGON ((-8.616585103962686 54.397047553865036, -8.61793507628125 54.48687574319539, -8.463644650959054 54.487565428477396, -8.462631919400346 54.39773497007484, -8.616585103962686 54.397047553865036))"
